date,iso_code,location,continent,population,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,total_deaths_per_million
2022-01-13,UKR,Ukraine,Europe,43531422.0,127.136,3.748,2397.51
2022-01-14,UKR,Ukraine,Europe,43531422.0,138.222,3.567,2401.047
2022-01-15,UKR,Ukraine,Europe,43531422.0,162.703,3.741,2404.309
2022-01-16,UKR,Ukraine,Europe,43531422.0,174.803,3.774,2406.652
2022-01-17,UKR,Ukraine,Europe,43531422.0,185.439,3.741,2408.743
2022-01-18,UKR,Ukraine,Europe,43531422.0,196.246,3.639,2413.406
2022-01-19,UKR,Ukraine,Europe,43531422.0,215.532,3.534,2417.472
2022-01-20,UKR,Ukraine,Europe,43531422.0,243.729,3.324,2420.78
2022-01-21,UKR,Ukraine,Europe,43531422.0,276.086,3.36,2424.57
2022-01-22,UKR,Ukraine,Europe,43531422.0,315.857,3.38,2427.97
2022-01-23,UKR,Ukraine,Europe,43531422.0,346.449,3.367,2430.222
2022-01-24,UKR,Ukraine,Europe,43531422.0,373.195,3.331,2432.059
2022-01-25,UKR,Ukraine,Europe,43531422.0,408.825,3.242,2436.102
2022-01-26,UKR,Ukraine,Europe,43531422.0,447.542,3.18,2439.732
2022-01-27,UKR,Ukraine,Europe,43531422.0,494.415,3.259,2443.591
2022-01-28,UKR,Ukraine,Europe,43531422.0,542.4,3.229,2447.175
2022-01-29,UKR,Ukraine,Europe,43531422.0,592.455,3.272,2450.873
2022-01-30,UKR,Ukraine,Europe,43531422.0,623.494,3.288,2453.239
2022-01-31,UKR,Ukraine,Europe,43531422.0,654.906,3.311,2455.238
2022-02-01,UKR,Ukraine,Europe,43531422.0,694.953,3.41,2459.97
2022-02-02,UKR,Ukraine,Europe,43531422.0,730.891,3.603,2464.955
2022-02-03,UKR,Ukraine,Europe,43531422.0,755.966,3.777,2470.032
2022-02-04,UKR,Ukraine,Europe,43531422.0,788.317,3.882,2474.351
2022-02-05,UKR,Ukraine,Europe,43531422.0,806.908,3.994,2478.83
2022-02-06,UKR,Ukraine,Europe,43531422.0,819.687,4.05,2481.587
2022-02-07,UKR,Ukraine,Europe,43531422.0,825.227,4.171,2484.435
2022-02-08,UKR,Ukraine,Europe,43531422.0,838.314,4.368,2490.546
2022-02-09,UKR,Ukraine,Europe,43531422.0,850.381,4.48,2496.312
2022-02-10,UKR,Ukraine,Europe,43531422.0,859.346,4.706,2502.974
2022-02-11,UKR,Ukraine,Europe,43531422.0,852.603,4.903,2508.671
2022-02-12,UKR,Ukraine,Europe,43531422.0,840.089,5.172,2515.034
2022-02-13,UKR,Ukraine,Europe,43531422.0,831.386,5.277,2518.526
2022-02-14,UKR,Ukraine,Europe,43531422.0,811.411,5.372,2522.04
2022-02-15,UKR,Ukraine,Europe,43531422.0,796.042,5.54,2529.322
2022-02-16,UKR,Ukraine,Europe,43531422.0,774.4,5.773,2536.719
2022-02-17,UKR,Ukraine,Europe,43531422.0,747.326,5.71,2542.945
2022-02-18,UKR,Ukraine,Europe,43531422.0,727.721,5.851,2549.63
2022-02-19,UKR,Ukraine,Europe,43531422.0,705.815,5.835,2555.878
2022-02-20,UKR,Ukraine,Europe,43531422.0,683.152,5.868,2559.599
2022-02-21,UKR,Ukraine,Europe,43531422.0,674.518,5.818,2562.769
2022-02-22,UKR,Ukraine,Europe,43531422.0,659.698,5.766,2569.684
2022-02-23,UKR,Ukraine,Europe,43531422.0,639.499,5.73,2576.828
2022-02-24,UKR,Ukraine,Europe,43531422.0,614.266,5.779,2583.398
2022-02-25,UKR,Ukraine,Europe,43531422.0,531.143,5.346,2587.051
2022-02-26,UKR,Ukraine,Europe,43531422.0,440.621,4.854,2589.853
2022-02-27,UKR,Ukraine,Europe,43531422.0,392.035,4.634,2592.036
2022-02-28,UKR,Ukraine,Europe,43531422.0,350.843,4.401,2593.575
2022-03-01,UKR,Ukraine,Europe,43531422.0,285.101,4.007,2597.733
2022-03-02,UKR,Ukraine,Europe,43531422.0,219.664,3.347,2600.26
2022-03-03,UKR,Ukraine,Europe,43531422.0,150.742,2.845,2603.315
2022-03-04,UKR,Ukraine,Europe,43531422.0,135.111,2.694,2605.911
2022-03-05,UKR,Ukraine,Europe,43531422.0,137.1,2.616,2608.162
2022-03-06,UKR,Ukraine,Europe,43531422.0,132.138,2.488,2609.448
2022-03-07,UKR,Ukraine,Europe,43531422.0,129.729,2.399,2610.367
2022-03-08,UKR,Ukraine,Europe,43531422.0,122.066,2.002,2611.746
2022-03-09,UKR,Ukraine,Europe,43531422.0,109.409,1.789,2612.779
2022-03-10,UKR,Ukraine,Europe,43531422.0,108.017,1.729,2615.421
2022-03-11,UKR,Ukraine,Europe,43531422.0,104.594,1.641,2617.397
2022-03-12,UKR,Ukraine,Europe,43531422.0,102.835,1.644,2619.671
2022-03-13,UKR,Ukraine,Europe,43531422.0,104.66,1.677,2621.187
2022-03-14,UKR,Ukraine,Europe,43531422.0,103.049,1.657,2621.968
2022-03-15,UKR,Ukraine,Europe,43531422.0,108.916,1.739,2623.921
2022-03-16,UKR,Ukraine,Europe,43531422.0,116.159,1.825,2625.552
2022-03-17,UKR,Ukraine,Europe,43531422.0,112.982,1.684,2627.206
2022-03-18,UKR,Ukraine,Europe,43531422.0,110.597,1.615,2628.699
2022-03-19,UKR,Ukraine,Europe,43531422.0,107.082,1.49,2630.1
2022-03-20,UKR,Ukraine,Europe,43531422.0,101.346,1.382,2630.858
2022-03-21,UKR,Ukraine,Europe,43531422.0,99.623,1.355,2631.456
2022-03-22,UKR,Ukraine,Europe,43531422.0,94.116,1.283,2632.903
2022-03-23,UKR,Ukraine,Europe,43531422.0,90.808,1.26,2634.373
2022-03-24,UKR,Ukraine,Europe,43531422.0,86.578,1.204,2635.636
2022-03-25,UKR,Ukraine,Europe,43531422.0,81.652,1.096,2636.371
2022-03-26,UKR,Ukraine,Europe,43531422.0,77.199,0.988,2637.015
2022-03-27,UKR,Ukraine,Europe,43531422.0,74.862,0.916,2637.267
2022-03-28,UKR,Ukraine,Europe,43531422.0,73.238,0.866,2637.52
2022-03-29,UKR,Ukraine,Europe,43531422.0,67.308,0.768,2638.278
2022-03-30,UKR,Ukraine,Europe,43531422.0,61.742,0.637,2638.829
2022-03-31,UKR,Ukraine,Europe,43531422.0,57.486,0.584,2639.725
2022-04-01,UKR,Ukraine,Europe,43531422.0,52.402,0.555,2640.254
2022-04-02,UKR,Ukraine,Europe,43531422.0,50.791,0.551,2640.874
2022-04-03,UKR,Ukraine,Europe,43531422.0,49.669,0.541,2641.058
2022-04-04,UKR,Ukraine,Europe,43531422.0,48.097,0.519,2641.15
2022-04-05,UKR,Ukraine,Europe,43531422.0,46.338,0.482,2641.655
2022-04-06,UKR,Ukraine,Europe,43531422.0,45.143,0.519,2642.459
2022-04-07,UKR,Ukraine,Europe,43531422.0,44.054,0.463,2642.964
2022-04-08,UKR,Ukraine,Europe,43531422.0,43.87,0.453,2643.424
2022-04-09,UKR,Ukraine,Europe,43531422.0,41.579,0.41,2643.745
2022-04-10,UKR,Ukraine,Europe,43531422.0,38.567,0.394,2643.814
2022-04-11,UKR,Ukraine,Europe,43531422.0,37.451,0.394,2643.906
2022-04-12,UKR,Ukraine,Europe,43531422.0,37.569,0.413,2644.549
2022-04-13,UKR,Ukraine,Europe,43531422.0,35.744,0.387,2645.17
2022-04-14,UKR,Ukraine,Europe,43531422.0,33.608,0.4,2645.767
2022-04-15,UKR,Ukraine,Europe,43531422.0,30.684,0.387,2646.135
2022-04-16,UKR,Ukraine,Europe,43531422.0,26.277,0.377,2646.387
2022-04-17,UKR,Ukraine,Europe,43531422.0,26.67,0.387,2646.525
2022-04-18,UKR,Ukraine,Europe,43531422.0,26.3,0.384,2646.594
2022-04-19,UKR,Ukraine,Europe,43531422.0,22.844,0.331,2646.87
2022-04-20,UKR,Ukraine,Europe,43531422.0,21.331,0.302,2647.283
2022-04-21,UKR,Ukraine,Europe,43531422.0,19.513,0.249,2647.513
2022-04-22,UKR,Ukraine,Europe,43531422.0,18.46,0.23,2647.743
2022-04-23,UKR,Ukraine,Europe,43531422.0,18.112,0.233,2648.018
2022-04-24,UKR,Ukraine,Europe,43531422.0,17.829,0.24,2648.202
2022-04-25,UKR,Ukraine,Europe,43531422.0,17.567,0.24,2648.271
2022-04-26,UKR,Ukraine,Europe,43531422.0,16.166,0.246,2648.593
2022-04-27,UKR,Ukraine,Europe,43531422.0,15.076,0.24,2648.96
2022-04-28,UKR,Ukraine,Europe,43531422.0,15.188,0.276,2649.443
2022-04-29,UKR,Ukraine,Europe,43531422.0,14.751,0.279,2649.695
2022-04-30,UKR,Ukraine,Europe,43531422.0,14.371,0.292,2650.063
2022-05-01,UKR,Ukraine,Europe,43531422.0,14.364,0.276,2650.132
2022-05-02,UKR,Ukraine,Europe,43531422.0,14.285,0.269,2650.155
2022-05-03,UKR,Ukraine,Europe,43531422.0,12.136,0.223,2650.155
2022-05-04,UKR,Ukraine,Europe,43531422.0,9.471,0.171,2650.155
2022-05-05,UKR,Ukraine,Europe,43531422.0,6.009,0.102,2650.155
2022-05-06,UKR,Ukraine,Europe,43531422.0,3.777,0.066,2650.155
2022-05-07,UKR,Ukraine,Europe,43531422.0,1.638,0.013,2650.155
2022-05-08,UKR,Ukraine,Europe,43531422.0,0.656,0.003,2650.155
2022-05-09,UKR,Ukraine,Europe,43531422.0,11.781,0.125,2651.028
2022-05-10,UKR,Ukraine,Europe,43531422.0,11.781,0.125,2651.028
2022-05-11,UKR,Ukraine,Europe,43531422.0,11.781,0.125,2651.028
2022-05-12,UKR,Ukraine,Europe,43531422.0,11.781,0.125,2651.028
2022-05-13,UKR,Ukraine,Europe,43531422.0,11.781,0.125,2651.028
2022-05-14,UKR,Ukraine,Europe,43531422.0,11.781,0.125,2651.028
2022-05-15,UKR,Ukraine,Europe,43531422.0,11.781,0.125,2651.028
2022-05-16,UKR,Ukraine,Europe,43531422.0,9.323,0.158,2652.13
2022-05-17,UKR,Ukraine,Europe,43531422.0,9.323,0.158,2652.13
2022-05-18,UKR,Ukraine,Europe,43531422.0,9.323,0.158,2652.13
2022-05-19,UKR,Ukraine,Europe,43531422.0,9.323,0.158,2652.13
2022-05-20,UKR,Ukraine,Europe,43531422.0,9.323,0.158,2652.13
2022-05-21,UKR,Ukraine,Europe,43531422.0,9.323,0.158,2652.13
2022-05-22,UKR,Ukraine,Europe,43531422.0,9.323,0.158,2652.13
2022-05-23,UKR,Ukraine,Europe,43531422.0,6.997,0.135,2653.072
2022-05-24,UKR,Ukraine,Europe,43531422.0,6.997,0.135,2653.072
2022-05-25,UKR,Ukraine,Europe,43531422.0,6.997,0.135,2653.072
2022-05-26,UKR,Ukraine,Europe,43531422.0,6.997,0.135,2653.072
2022-05-27,UKR,Ukraine,Europe,43531422.0,6.997,0.135,2653.072
2022-05-28,UKR,Ukraine,Europe,43531422.0,6.997,0.135,2653.072
2022-05-29,UKR,Ukraine,Europe,43531422.0,6.997,0.135,2653.072
2022-05-30,UKR,Ukraine,Europe,43531422.0,6.222,0.102,2653.784
2022-05-31,UKR,Ukraine,Europe,43531422.0,6.222,0.102,2653.784
2022-06-01,UKR,Ukraine,Europe,43531422.0,6.222,0.102,2653.784
2022-06-02,UKR,Ukraine,Europe,43531422.0,6.222,0.102,2653.784
2022-06-03,UKR,Ukraine,Europe,43531422.0,6.222,0.102,2653.784
2022-06-04,UKR,Ukraine,Europe,43531422.0,6.222,0.102,2653.784
2022-06-05,UKR,Ukraine,Europe,43531422.0,6.222,0.102,2653.784
2022-06-06,UKR,Ukraine,Europe,43531422.0,5.251,0.118,2654.611
2022-06-07,UKR,Ukraine,Europe,43531422.0,5.251,0.118,2654.611
2022-06-08,UKR,Ukraine,Europe,43531422.0,5.251,0.118,2654.611
2022-06-09,UKR,Ukraine,Europe,43531422.0,5.251,0.118,2654.611
2022-06-10,UKR,Ukraine,Europe,43531422.0,5.251,0.118,2654.611
2022-06-11,UKR,Ukraine,Europe,43531422.0,5.251,0.118,2654.611
2022-06-12,UKR,Ukraine,Europe,43531422.0,5.251,0.118,2654.611
2022-06-13,UKR,Ukraine,Europe,43531422.0,126.391,2.451,2671.771
2022-06-14,UKR,Ukraine,Europe,43531422.0,126.549,2.455,2671.794
2022-06-15,UKR,Ukraine,Europe,43531422.0,126.664,2.465,2671.863
2022-06-16,UKR,Ukraine,Europe,43531422.0,126.874,2.474,2671.932
2022-06-17,UKR,Ukraine,Europe,43531422.0,127.038,2.474,2671.932
2022-06-18,UKR,Ukraine,Europe,43531422.0,127.245,2.484,2672.001
2022-06-19,UKR,Ukraine,Europe,43531422.0,127.35,2.484,2672.001
2022-06-20,UKR,Ukraine,Europe,43531422.0,4.486,0.092,2672.414
2022-06-21,UKR,Ukraine,Europe,43531422.0,4.414,0.092,2672.437
2022-06-22,UKR,Ukraine,Europe,43531422.0,4.411,0.092,2672.506
2022-06-23,UKR,Ukraine,Europe,43531422.0,4.306,0.085,2672.529
2022-06-24,UKR,Ukraine,Europe,43531422.0,4.273,0.085,2672.529
2022-06-25,UKR,Ukraine,Europe,43531422.0,4.181,0.082,2672.575
2022-06-26,UKR,Ukraine,Europe,43531422.0,4.201,0.082,2672.575
2022-06-27,UKR,Ukraine,Europe,43531422.0,4.027,0.082,2672.989
2022-06-28,UKR,Ukraine,Europe,43531422.0,4.033,0.085,2673.035
2022-06-29,UKR,Ukraine,Europe,43531422.0,4.02,0.082,2673.081
2022-06-30,UKR,Ukraine,Europe,43531422.0,4.017,0.082,2673.104
2022-07-01,UKR,Ukraine,Europe,43531422.0,4.033,0.085,2673.127
2022-07-02,UKR,Ukraine,Europe,43531422.0,4.017,0.085,2673.172
2022-07-03,UKR,Ukraine,Europe,43531422.0,3.981,0.085,2673.172
2022-07-04,UKR,Ukraine,Europe,43531422.0,4.394,0.075,2673.517
2022-07-05,UKR,Ukraine,Europe,43531422.0,4.381,0.079,2673.586
2022-07-06,UKR,Ukraine,Europe,43531422.0,4.375,0.075,2673.609
2022-07-07,UKR,Ukraine,Europe,43531422.0,4.388,0.082,2673.678
2022-07-08,UKR,Ukraine,Europe,43531422.0,4.394,0.085,2673.724
2022-07-09,UKR,Ukraine,Europe,43531422.0,4.411,0.089,2673.793
2022-07-10,UKR,Ukraine,Europe,43531422.0,4.434,0.092,2673.816
2022-07-11,UKR,Ukraine,Europe,43531422.0,0.784,0.046,2673.839
2022-07-12,UKR,Ukraine,Europe,43531422.0,0.824,0.043,2673.885
2022-07-13,UKR,Ukraine,Europe,43531422.0,0.843,0.043,2673.908
2022-07-14,UKR,Ukraine,Europe,43531422.0,0.863,0.039,2673.954
2022-07-15,UKR,Ukraine,Europe,43531422.0,4.358,0.102,2674.436
2022-07-16,UKR,Ukraine,Europe,43531422.0,4.424,0.095,2674.459
2022-07-17,UKR,Ukraine,Europe,43531422.0,4.499,0.095,2674.482
2022-07-18,UKR,Ukraine,Europe,43531422.0,4.64,0.092,2674.482
2022-07-19,UKR,Ukraine,Europe,43531422.0,4.729,0.095,2674.551
2022-07-20,UKR,Ukraine,Europe,43531422.0,4.795,0.095,2674.574
2022-07-21,UKR,Ukraine,Europe,43531422.0,4.913,0.098,2674.643
2022-07-22,UKR,Ukraine,Europe,43531422.0,6.199,0.062,2674.872
2022-07-23,UKR,Ukraine,Europe,43531422.0,6.278,0.066,2674.918
2022-07-24,UKR,Ukraine,Europe,43531422.0,6.35,0.062,2674.918
2022-07-25,UKR,Ukraine,Europe,43531422.0,6.383,0.066,2674.941
2022-07-26,UKR,Ukraine,Europe,43531422.0,6.435,0.059,2674.964
2022-07-27,UKR,Ukraine,Europe,43531422.0,6.498,0.066,2675.033
2022-07-28,UKR,Ukraine,Europe,43531422.0,6.6,0.059,2675.056
2022-07-29,UKR,Ukraine,Europe,43531422.0,8.979,0.072,2675.378
2022-07-30,UKR,Ukraine,Europe,43531422.0,9.143,0.066,2675.378
2022-07-31,UKR,Ukraine,Europe,43531422.0,9.399,0.066,2675.378
2022-08-01,UKR,Ukraine,Europe,43531422.0,9.602,0.062,2675.378
2022-08-02,UKR,Ukraine,Europe,43531422.0,9.852,0.066,2675.424
2022-08-03,UKR,Ukraine,Europe,43531422.0,10.117,0.059,2675.447
2022-08-04,UKR,Ukraine,Europe,43531422.0,10.406,0.062,2675.493
2022-08-05,UKR,Ukraine,Europe,43531422.0,13.022,0.066,2675.837
2022-08-06,UKR,Ukraine,Europe,43531422.0,13.514,0.069,2675.86
2022-08-07,UKR,Ukraine,Europe,43531422.0,13.908,0.072,2675.883
2022-08-08,UKR,Ukraine,Europe,43531422.0,14.344,0.075,2675.906
2022-08-09,UKR,Ukraine,Europe,43531422.0,14.745,0.075,2675.952
2022-08-10,UKR,Ukraine,Europe,43531422.0,14.968,0.075,2675.975
2022-08-11,UKR,Ukraine,Europe,43531422.0,28.006,0.121,2676.343
2022-08-12,UKR,Ukraine,Europe,43531422.0,19.113,0.075,2676.366
2022-08-13,UKR,Ukraine,Europe,43531422.0,19.789,0.079,2676.412
2022-08-14,UKR,Ukraine,Europe,43531422.0,20.287,0.075,2676.412
2022-08-15,UKR,Ukraine,Europe,43531422.0,20.642,0.072,2676.412
2022-08-16,UKR,Ukraine,Europe,43531422.0,21.111,0.072,2676.457
2022-08-17,UKR,Ukraine,Europe,43531422.0,21.512,0.072,2676.48
2022-08-18,UKR,Ukraine,Europe,43531422.0,9.451,0.02,2676.48
2022-08-19,UKR,Ukraine,Europe,43531422.0,28.16,0.141,2677.353
2022-08-20,UKR,Ukraine,Europe,43531422.0,28.511,0.141,2677.399
2022-08-21,UKR,Ukraine,Europe,43531422.0,29.128,0.144,2677.422
2022-08-22,UKR,Ukraine,Europe,43531422.0,29.785,0.144,2677.422
2022-08-23,UKR,Ukraine,Europe,43531422.0,30.179,0.144,2677.468
2022-08-24,UKR,Ukraine,Europe,43531422.0,30.828,0.144,2677.491
2022-08-25,UKR,Ukraine,Europe,43531422.0,60.958,0.226,2678.066
2022-08-26,UKR,Ukraine,Europe,43531422.0,43.378,0.108,2678.111
2022-08-27,UKR,Ukraine,Europe,43531422.0,43.702,0.108,2678.157
2022-08-28,UKR,Ukraine,Europe,43531422.0,44.054,0.108,2678.18
2022-08-29,UKR,Ukraine,Europe,43531422.0,44.654,0.112,2678.203
2022-08-30,UKR,Ukraine,Europe,43531422.0,44.812,0.112,2678.249
2022-08-31,UKR,Ukraine,Europe,43531422.0,44.795,0.118,2678.318
2022-09-01,UKR,Ukraine,Europe,43531422.0,53.022,0.161,2679.191
2022-09-02,UKR,Ukraine,Europe,43531422.0,53.065,0.158,2679.214
2022-09-03,UKR,Ukraine,Europe,43531422.0,53.347,0.161,2679.283
2022-09-04,UKR,Ukraine,Europe,43531422.0,53.528,0.161,2679.306
2022-09-05,UKR,Ukraine,Europe,43531422.0,53.118,0.158,2679.306
2022-09-06,UKR,Ukraine,Europe,43531422.0,105.769,0.299,2680.34
2022-09-07,UKR,Ukraine,Europe,43531422.0,105.989,0.295,2680.386
2022-09-08,UKR,Ukraine,Europe,43531422.0,68.42,0.171,2680.386
2022-09-09,UKR,Ukraine,Europe,43531422.0,68.463,0.171,2680.409
2022-09-10,UKR,Ukraine,Europe,43531422.0,68.466,0.171,2680.478
2022-09-11,UKR,Ukraine,Europe,43531422.0,68.122,0.167,2680.478
2022-09-12,UKR,Ukraine,Europe,43531422.0,67.882,0.167,2680.478
2022-09-13,UKR,Ukraine,Europe,43531422.0,14.951,0.026,2680.524
2022-09-14,UKR,Ukraine,Europe,43531422.0,14.607,0.03,2680.592
2022-09-15,UKR,Ukraine,Europe,43531422.0,92.807,0.263,2682.223
2022-09-16,UKR,Ukraine,Europe,43531422.0,92.662,0.266,2682.269
2022-09-17,UKR,Ukraine,Europe,43531422.0,91.901,0.263,2682.315
2022-09-18,UKR,Ukraine,Europe,43531422.0,91.668,0.266,2682.338
2022-09-19,UKR,Ukraine,Europe,43531422.0,91.254,0.269,2682.361
2022-09-20,UKR,Ukraine,Europe,43531422.0,90.923,0.272,2682.43
2022-09-21,UKR,Ukraine,Europe,43531422.0,90.637,0.269,2682.476
2022-09-22,UKR,Ukraine,Europe,43531422.0,11.663,0.043,2682.522
2022-09-23,UKR,Ukraine,Europe,43531422.0,131.242,0.338,2684.635
2022-09-24,UKR,Ukraine,Europe,43531422.0,131.183,0.335,2684.658
2022-09-25,UKR,Ukraine,Europe,43531422.0,130.96,0.331,2684.658
2022-09-26,UKR,Ukraine,Europe,43531422.0,130.53,0.331,2684.681
2022-09-27,UKR,Ukraine,Europe,43531422.0,130.028,0.322,2684.681
2022-09-28,UKR,Ukraine,Europe,43531422.0,129.617,0.328,2684.773
2022-09-29,UKR,Ukraine,Europe,43531422.0,273.976,0.857,2688.518
2022-09-30,UKR,Ukraine,Europe,43531422.0,153.639,0.561,2688.564
2022-10-01,UKR,Ukraine,Europe,43531422.0,152.927,0.564,2688.61
2022-10-02,UKR,Ukraine,Europe,43531422.0,152.186,0.564,2688.61
2022-10-03,UKR,Ukraine,Europe,43531422.0,151.854,0.564,2688.633
2022-10-04,UKR,Ukraine,Europe,43531422.0,151.641,0.574,2688.702
2022-10-05,UKR,Ukraine,Europe,43531422.0,151.218,0.564,2688.724
2022-10-06,UKR,Ukraine,Europe,43531422.0,5.818,0.033,2688.747
2022-10-07,UKR,Ukraine,Europe,43531422.0,5.162,0.03,2688.77
2022-10-08,UKR,Ukraine,Europe,43531422.0,4.781,0.03,2688.816
2022-10-09,UKR,Ukraine,Europe,43531422.0,4.243,0.033,2688.839
2022-10-10,UKR,Ukraine,Europe,43531422.0,4.05,0.033,2688.862
2022-10-11,UKR,Ukraine,Europe,43531422.0,3.948,0.036,2688.954
2022-10-12,UKR,Ukraine,Europe,43531422.0,3.892,0.043,2689.023
2022-10-13,UKR,Ukraine,Europe,43531422.0,3.636,0.046,2689.069
2022-10-14,UKR,Ukraine,Europe,43531422.0,3.459,0.049,2689.115
2022-10-15,UKR,Ukraine,Europe,43531422.0,3.236,0.049,2689.161
2022-10-16,UKR,Ukraine,Europe,43531422.0,3.036,0.049,2689.184
2020-01-30,GBR,United Kingdom,Europe,67281040.0,,,0.015
2020-01-31,GBR,United Kingdom,Europe,67281040.0,,,0.015
2020-02-01,GBR,United Kingdom,Europe,67281040.0,,,0.015
2020-02-02,GBR,United Kingdom,Europe,67281040.0,,,0.03
2020-02-03,GBR,United Kingdom,Europe,67281040.0,,,0.03
2020-02-04,GBR,United Kingdom,Europe,67281040.0,,0.004,0.03
2020-02-05,GBR,United Kingdom,Europe,67281040.0,0.019,0.004,0.03
2020-02-06,GBR,United Kingdom,Europe,67281040.0,0.019,0.002,0.03
2020-02-07,GBR,United Kingdom,Europe,67281040.0,0.015,0.002,0.03
2020-02-08,GBR,United Kingdom,Europe,67281040.0,0.023,0.002,0.03
2020-02-09,GBR,United Kingdom,Europe,67281040.0,0.025,0.0,0.03
2020-02-10,GBR,United Kingdom,Europe,67281040.0,0.013,0.0,0.03
2020-02-11,GBR,United Kingdom,Europe,67281040.0,0.015,0.0,0.03
2020-02-12,GBR,United Kingdom,Europe,67281040.0,0.015,0.0,0.03
2020-02-13,GBR,United Kingdom,Europe,67281040.0,0.017,0.0,0.03
2020-02-14,GBR,United Kingdom,Europe,67281040.0,0.019,0.0,0.03
2020-02-15,GBR,United Kingdom,Europe,67281040.0,0.011,0.0,0.03
2020-02-16,GBR,United Kingdom,Europe,67281040.0,0.008,0.0,0.03
2020-02-17,GBR,United Kingdom,Europe,67281040.0,0.011,0.0,0.03
2020-02-18,GBR,United Kingdom,Europe,67281040.0,0.008,0.0,0.03
2020-02-19,GBR,United Kingdom,Europe,67281040.0,0.008,0.0,0.03
2020-02-20,GBR,United Kingdom,Europe,67281040.0,0.011,0.0,0.03
2020-02-21,GBR,United Kingdom,Europe,67281040.0,0.011,0.0,0.03
2020-02-22,GBR,United Kingdom,Europe,67281040.0,0.011,0.002,0.045
2020-02-23,GBR,United Kingdom,Europe,67281040.0,0.021,0.002,0.045
2020-02-24,GBR,United Kingdom,Europe,67281040.0,0.023,0.002,0.045
2020-02-25,GBR,United Kingdom,Europe,67281040.0,0.032,0.002,0.045
2020-02-26,GBR,United Kingdom,Europe,67281040.0,0.036,0.002,0.045
2020-02-27,GBR,United Kingdom,Europe,67281040.0,0.047,0.002,0.045
2020-02-28,GBR,United Kingdom,Europe,67281040.0,0.07,0.002,0.045
2020-02-29,GBR,United Kingdom,Europe,67281040.0,0.081,0.0,0.045
2020-03-01,GBR,United Kingdom,Europe,67281040.0,0.14,0.0,0.045
2020-03-02,GBR,United Kingdom,Europe,67281040.0,0.221,0.002,0.059
2020-03-03,GBR,United Kingdom,Europe,67281040.0,0.329,0.002,0.059
2020-03-04,GBR,United Kingdom,Europe,67281040.0,0.442,0.004,0.074
2020-03-05,GBR,United Kingdom,Europe,67281040.0,0.531,0.008,0.104
2020-03-06,GBR,United Kingdom,Europe,67281040.0,0.673,0.013,0.134
2020-03-07,GBR,United Kingdom,Europe,67281040.0,0.779,0.013,0.134
2020-03-08,GBR,United Kingdom,Europe,67281040.0,0.824,0.017,0.163
2020-03-09,GBR,United Kingdom,Europe,67281040.0,1.051,0.025,0.238
2020-03-10,GBR,United Kingdom,Europe,67281040.0,1.482,0.032,0.282
2020-03-11,GBR,United Kingdom,Europe,67281040.0,2.236,0.045,0.386
2020-03-12,GBR,United Kingdom,Europe,67281040.0,3.17,0.068,0.58
2020-03-13,GBR,United Kingdom,Europe,67281040.0,4.019,0.098,0.817
2020-03-14,GBR,United Kingdom,Europe,67281040.0,4.675,0.142,1.13
2020-03-15,GBR,United Kingdom,Europe,67281040.0,5.499,0.204,1.59
2020-03-16,GBR,United Kingdom,Europe,67281040.0,6.487,0.302,2.348
2020-03-17,GBR,United Kingdom,Europe,67281040.0,7.57,0.418,3.21
2020-03-18,GBR,United Kingdom,Europe,67281040.0,8.818,0.558,4.295
2020-03-19,GBR,United Kingdom,Europe,67281040.0,10.02,0.699,5.47
2020-03-20,GBR,United Kingdom,Europe,67281040.0,11.665,0.915,7.223
2020-03-21,GBR,United Kingdom,Europe,67281040.0,13.434,1.176,9.364
2020-03-22,GBR,United Kingdom,Europe,67281040.0,15.417,1.499,12.084
2020-03-23,GBR,United Kingdom,Europe,67281040.0,19.076,1.832,15.175
2020-03-24,GBR,United Kingdom,Europe,67281040.0,22.479,2.268,19.084
2020-03-25,GBR,United Kingdom,Europe,67281040.0,26.076,2.828,24.093
2020-03-26,GBR,United Kingdom,Europe,67281040.0,30.384,3.537,30.231
2020-03-27,GBR,United Kingdom,Europe,67281040.0,34.518,4.27,37.113
2020-03-28,GBR,United Kingdom,Europe,67281040.0,37.969,5.06,44.782
2020-03-29,GBR,United Kingdom,Europe,67281040.0,41.113,5.915,53.492
2020-03-30,GBR,United Kingdom,Europe,67281040.0,45.228,6.984,64.06
2020-03-31,GBR,United Kingdom,Europe,67281040.0,49.781,8.19,76.411
2020-04-01,GBR,United Kingdom,Europe,67281040.0,54.496,9.436,90.144
2020-04-02,GBR,United Kingdom,Europe,67281040.0,58.278,10.697,105.111
2020-04-03,GBR,United Kingdom,Europe,67281040.0,61.917,11.967,120.881
2020-04-04,GBR,United Kingdom,Europe,67281040.0,64.461,13.307,137.929
2020-04-05,GBR,United Kingdom,Europe,67281040.0,66.026,14.653,156.062
2020-04-06,GBR,United Kingdom,Europe,67281040.0,68.153,15.627,173.452
2020-04-07,GBR,United Kingdom,Europe,67281040.0,70.139,16.608,192.669
2020-04-08,GBR,United Kingdom,Europe,67281040.0,70.595,17.749,214.384
2020-04-09,GBR,United Kingdom,Europe,67281040.0,70.568,18.53,234.821
2020-04-10,GBR,United Kingdom,Europe,67281040.0,69.294,19.078,254.425
